Data,Último,Abertura,Máxima,Mínima,Variação
14.04.1980,"1,3970","1,3970","1,3970","1,3970","0,46%"
11.04.1980,"1,3906","1,3906","1,3906","1,3906","0,59%"
10.04.1980,"1,3824","1,3824","1,3824","1,3824","-0,09%"
09.04.1980,"1,3837","1,3837","1,3837","1,3837","2,91%"
08.04.1980,"1,3446","1,3446","1,3446","1,3446","0,31%"
03.04.1980,"1,3405","1,3405","1,3405","1,3405","-0,43%"
02.04.1980,"1,3463","1,3463","1,3463","1,3463","0,93%"
01.04.1980,"1,3339","1,3339","1,3339","1,3339","-1,13%"
31.03.1980,"1,3492","1,3492","1,3492","1,3492","-0,94%"
28.03.1980,"1,3620","1,3620","1,3620","1,3620","-0,31%"
27.03.1980,"1,3663","1,3663","1,3663","1,3663","-1,31%"
26.03.1980,"1,3845","1,3845","1,3845","1,3845","0,20%"
25.03.1980,"1,3818","1,3818","1,3818","1,3818","-0,27%"
24.03.1980,"1,3856","1,3856","1,3856","1,3856","-0,53%"
21.03.1980,"1,3930","1,3930","1,3930","1,3930","-0,56%"
20.03.1980,"1,4008","1,4008","1,4008","1,4008","0,35%"
19.03.1980,"1,3959","1,3959","1,3959","1,3959","0,19%"
18.03.1980,"1,3933","1,3933","1,3933","1,3933","-0,01%"
17.03.1980,"1,3935","1,3935","1,3935","1,3935","-2,00%"
14.03.1980,"1,4219","1,4219","1,4219","1,4219","-0,85%"
13.03.1980,"1,4341","1,4341","1,4341","1,4341","-0,66%"
12.03.1980,"1,4436","1,4436","1,4436","1,4436","0,10%"
11.03.1980,"1,4422","1,4422","1,4422","1,4422","-0,12%"
10.03.1980,"1,4440","1,4440","1,4440","1,4440","-0,46%"
07.03.1980,"1,4507","1,4507","1,4507","1,4507","-0,02%"
06.03.1980,"1,4510","1,4510","1,4510","1,4510","-0,59%"
05.03.1980,"1,4596","1,4596","1,4596","1,4596","0,05%"
04.03.1980,"1,4588","1,4588","1,4588","1,4588","-0,27%"
03.03.1980,"1,4628","1,4628","1,4628","1,4628","-0,42%"
29.02.1980,"1,4689","1,4689","1,4689","1,4689","-0,74%"
28.02.1980,"1,4799","1,4799","1,4799","1,4799","0,12%"
27.02.1980,"1,4782","1,4782","1,4782","1,4782","-0,06%"
26.02.1980,"1,4791","1,4791","1,4791","1,4791","0,00%"
25.02.1980,"1,4791","1,4791","1,4791","1,4791","-0,15%"
22.02.1980,"1,4813","1,4813","1,4813","1,4813","-0,60%"
21.02.1980,"1,4903","1,4903","1,4903","1,4903","-0,05%"
20.02.1980,"1,4910","1,4910","1,4910","1,4910","0,07%"
19.02.1980,"1,4899","1,4899","1,4899","1,4899","-0,39%"
18.02.1980,"1,4957","1,4957","1,4957","1,4957","-0,09%"
15.02.1980,"1,4970","1,4970","1,4970","1,4970","-0,27%"
14.02.1980,"1,5011","1,5011","1,5011","1,5011","0,05%"
13.02.1980,"1,5004","1,5004","1,5004","1,5004","0,25%"
12.02.1980,"1,4966","1,4966","1,4966","1,4966","-0,09%"
11.02.1980,"1,4979","1,4979","1,4979","1,4979","0,21%"
08.02.1980,"1,4948","1,4948","1,4948","1,4948","-0,19%"
07.02.1980,"1,4977","1,4977","1,4977","1,4977","-0,11%"
06.02.1980,"1,4993","1,4993","1,4993","1,4993","0,27%"
05.02.1980,"1,4952","1,4952","1,4952","1,4952","0,19%"
04.02.1980,"1,4923","1,4923","1,4923","1,4923","0,03%"
01.02.1980,"1,4919","1,4919","1,4919","1,4919","-0,17%"
31.01.1980,"1,4945","1,4945","1,4945","1,4945","-0,27%"
30.01.1980,"1,4986","1,4986","1,4986","1,4986","0,05%"
29.01.1980,"1,4979","1,4979","1,4979","1,4979","-0,09%"
28.01.1980,"1,4993","1,4993","1,4993","1,4993","-0,07%"
25.01.1980,"1,5004","1,5004","1,5004","1,5004","-0,15%"
24.01.1980,"1,5026","1,5026","1,5026","1,5026","-0,06%"
23.01.1980,"1,5035","1,5035","1,5035","1,5035","0,19%"
22.01.1980,"1,5006","1,5006","1,5006","1,5006","-0,31%"
21.01.1980,"1,5053","1,5053","1,5053","1,5053","-0,20%"
18.01.1980,"1,5083","1,5083","1,5083","1,5083","0,06%"
17.01.1980,"1,5074","1,5074","1,5074","1,5074","0,00%"
16.01.1980,"1,5074","1,5074","1,5074","1,5074","0,18%"
15.01.1980,"1,5047","1,5047","1,5047","1,5047","-0,42%"
14.01.1980,"1,5110","1,5110","1,5110","1,5110","0,01%"
11.01.1980,"1,5108","1,5108","1,5108","1,5108","-0,17%"
10.01.1980,"1,5133","1,5133","1,5133","1,5133","-0,18%"
09.01.1980,"1,5161","1,5161","1,5161","1,5161","0,35%"
08.01.1980,"1,5108","1,5108","1,5108","1,5108","-0,40%"
07.01.1980,"1,5168","1,5168","1,5168","1,5168","0,26%"
04.01.1980,"1,5129","1,5129","1,5129","1,5129","-0,32%"
03.01.1980,"1,5177","1,5177","1,5177","1,5177","0,18%"
02.01.1980,"1,5149","1,5149","1,5149","1,5149","0,45%"
31.12.1979,"1,5081","1,5081","1,5081","1,5081","0,03%"
28.12.1979,"1,5076","1,5076","1,5076","1,5076","0,01%"
27.12.1979,"1,5074","1,5074","1,5074","1,5074","0,41%"
